Interference and Diffraction Data File Mon, Mar 25, 2024 2:42 PM
Sensor Position (Meters)	Light Intensity (Volts)
-0.11722	-0.00582
-0.11722	-0.00775
-0.11728	-0.01194
-0.11728	-0.01162
-0.11728	-0.01194
-0.11733	-0.00969
-0.11733	-0.00824
-0.11739	-0.00969
-0.11739	-0.01243
-0.11739	-0.01065
-0.11744	-0.01355
-0.11744	-0.00969
-0.11744	-0.00775
-0.11750	-0.01210
-0.11750	-0.01081
-0.11750	-0.00663
-0.11755	-0.00792
-0.11755	-0.01081
-0.11761	-0.00792
-0.11761	-0.01130
-0.11761	-0.00937
-0.11767	-0.00775
-0.11767	-0.01081
-0.11767	-0.00792
-0.11772	-0.01081
-0.11772	-0.00953
-0.11778	-0.01323
-0.11778	-0.01114
-0.11778	-0.00775
-0.11783	-0.01033
-0.11783	-0.01065
-0.11789	-0.01049
-0.11789	-0.01065
-0.11789	-0.00888
-0.11794	-0.00872
-0.11794	-0.01033
-0.11800	-0.01017
-0.11800	-0.00969
-0.11800	-0.01146
-0.11805	-0.01114
-0.11805	-0.01017
-0.11805	-0.00920
-0.11811	-0.01065
-0.11811	-0.00679
-0.11817	-0.00937
-0.11817	-0.01114
-0.11817	-0.00775
-0.11822	-0.01001
-0.11822	-0.01500
-0.11822	-0.01065
-0.11828	-0.00872
-0.11828	-0.01178
-0.11833	-0.01065
-0.11833	-0.00888
-0.11833	-0.00647
-0.11839	-0.00775
-0.11839	-0.01291
-0.11839	-0.00840
-0.11844	-0.01065
-0.11844	-0.01468
-0.11844	-0.00888
-0.11850	-0.01081
-0.11850	-0.00872
-0.11850	-0.00840
-0.11855	-0.01098
-0.11855	-0.01243
-0.11855	-0.01307
-0.11861	-0.00824
-0.11861	-0.01098
-0.11867	-0.01033
-0.11867	-0.01114
-0.11867	-0.00824
-0.11872	-0.01323
-0.11872	-0.01371
-0.11878	-0.01178
-0.11878	-0.00775
-0.11878	-0.01259
-0.11883	-0.00969
-0.11883	-0.01017
-0.11883	-0.00920
-0.11889	-0.01130
-0.11889	-0.00775
-0.11894	-0.00808
-0.11894	-0.01001
-0.11894	-0.00904
-0.11900	-0.01146
-0.11900	-0.01146
-0.11900	-0.00792
-0.11905	-0.01243
-0.11905	-0.01291
-0.11905	-0.01033
-0.11911	-0.01114
-0.11911	-0.01130
-0.11917	-0.00985
-0.11917	-0.01162
-0.11917	-0.01243
-0.11922	-0.00631
-0.11922	-0.00904
-0.11922	-0.01081
-0.11928	-0.00792
-0.11928	-0.01452
-0.11928	-0.00969
-0.11933	-0.01049
-0.11933	-0.00792
-0.11933	-0.00792
-0.11939	-0.01033
-0.11939	-0.01065
-0.11939	-0.00920
-0.11944	-0.01017
-0.11944	-0.00743
-0.11950	-0.00872
-0.11950	-0.01194
-0.11950	-0.00985
-0.11955	-0.00759
-0.11955	-0.01114
-0.11955	-0.00937
-0.11961	-0.00840
-0.11961	-0.00888
-0.11967	-0.00953
-0.11967	-0.01081
-0.11967	-0.00888
-0.11972	-0.01065
-0.11972	-0.01162
-0.11972	-0.00679
-0.11978	-0.00679
-0.11978	-0.01130
-0.11983	-0.00743
-0.11983	-0.00920
-0.11983	-0.00808
-0.11989	-0.01081
-0.11989	-0.01065
-0.11989	-0.00969
-0.11994	-0.00856
-0.11994	-0.00824
-0.11994	-0.00904
-0.12000	-0.01081
-0.12000	-0.00872
-0.12005	-0.00856
-0.12005	-0.00743
-0.12005	-0.01033
-0.12011	-0.01001
-0.12011	-0.01178
-0.12011	-0.01114
-0.12017	-0.00759
-0.12017	-0.00727
-0.12017	-0.00937
-0.12022	-0.01098
-0.12022	-0.01339
-0.12022	-0.00792
-0.12028	-0.01162
-0.12028	-0.01033
-0.12028	-0.01162
-0.12033	-0.00631
-0.12033	-0.00582
-0.12039	-0.01210
-0.12039	-0.01146
-0.12039	-0.00920
-0.12044	-0.01194
-0.12044	-0.00711
-0.12044	-0.00695
-0.12050	-0.00405
-0.12050	-0.00904
-0.12055	-0.01226
-0.12055	-0.00614
-0.12055	-0.00808
-0.12061	-0.01275
-0.12061	-0.01033
-0.12061	-0.01001
-0.12067	-0.01146
-0.12067	-0.01081
-0.12067	-0.01098
-0.12072	-0.00888
-0.12072	-0.01178
-0.12072	-0.00759
-0.12078	-0.00824
-0.12078	-0.00856
-0.12083	-0.01291
-0.12083	-0.01098
-0.12083	-0.00598
-0.12089	-0.01049
-0.12089	-0.00937
-0.12089	-0.01178
-0.12094	-0.00824
-0.12094	-0.00937
-0.12094	-0.01178
-0.12100	-0.00856
-0.12100	-0.00888
-0.12100	-0.01130
-0.12105	-0.01226
-0.12105	-0.01017
-0.12105	-0.00679
-0.12111	-0.01194
-0.12111	-0.01194
-0.12117	-0.01001
-0.12117	-0.00808
-0.12117	-0.00598
-0.12122	-0.00985
-0.12122	-0.00808
-0.12128	-0.01098
-0.12128	-0.00937
-0.12128	-0.00679
-0.12133	-0.00808
-0.12133	-0.00808
-0.12133	-0.01146
-0.12139	-0.00727
-0.12139	-0.00888
-0.12139	-0.01065
-0.12144	-0.00985
-0.12144	-0.00856
-0.12150	-0.00711
-0.12150	-0.01001
-0.12150	-0.01259
-0.12155	-0.00969
-0.12155	-0.00888
-0.12155	-0.01033
-0.12161	-0.01259
-0.12161	-0.01017
-0.12161	-0.01081
-0.12167	-0.00840
-0.12167	-0.01017
-0.12167	-0.00614
-0.12172	-0.00792
-0.12172	-0.00759
-0.12172	-0.00840
-0.12178	-0.00904
-0.12178	-0.01339
-0.12178	-0.01259
-0.12183	-0.01194
-0.12183	-0.00856
-0.12183	-0.00775
-0.12189	-0.00711
-0.12189	-0.01210
-0.12194	-0.00727
-0.12194	-0.00969
-0.12194	-0.00904
-0.12200	-0.01178
-0.12200	-0.01210
-0.12200	-0.01065
-0.12205	-0.00695
-0.12205	-0.00969
-0.12211	-0.01049
-0.12211	-0.00920
-0.12211	-0.00743
-0.12217	-0.00840
-0.12217	-0.01130
-0.12217	-0.01114
-0.12222	-0.00743
-0.12222	-0.00775
-0.12228	-0.00953
-0.12228	-0.01146
-0.12228	-0.01275
-0.12233	-0.00792
-0.12233	-0.00711
-0.12233	-0.00792
-0.12239	-0.01146
-0.12239	-0.01226
-0.12239	-0.00904
-0.12244	-0.00953
-0.12244	-0.00808
-0.12244	-0.01114
-0.12250	-0.01275
-0.12250	-0.01146
-0.12250	-0.00953
-0.12255	-0.00695
-0.12255	-0.00872
-0.12255	-0.01065
-0.12261	-0.01114
-0.12261	-0.00775
-0.12261	-0.00872
-0.12267	-0.01259
-0.12267	-0.01065
-0.12267	-0.01130
-0.12272	-0.00888
-0.12272	-0.01275
-0.12272	-0.01178
-0.12278	-0.00937
-0.12278	-0.01017
-0.12283	-0.01098
-0.12283	-0.01081
-0.12283	-0.00775
-0.12289	-0.01371
-0.12289	-0.01516
-0.12289	-0.00792
-0.12294	-0.00937
-0.12294	-0.01146
-0.12300	-0.01081
-0.12300	-0.01339
-0.12300	-0.00953
-0.12305	-0.01001
-0.12305	-0.01226
-0.12305	-0.01049
-0.12311	-0.01001
-0.12311	-0.00598
-0.12317	-0.00856
-0.12317	-0.01049
-0.12317	-0.01001
-0.12322	-0.00808
-0.12322	-0.01275
-0.12322	-0.01146
-0.12328	-0.00727
-0.12328	-0.01001
-0.12328	-0.01001
-0.12333	-0.00953
-0.12333	-0.00631
-0.12333	-0.01049
-0.12339	-0.00969
-0.12339	-0.00679
-0.12339	-0.01146
-0.12344	-0.00888
-0.12344	-0.01065
-0.12344	-0.00985
-0.12350	-0.01581
-0.12350	-0.00904
-0.12350	-0.00872
-0.12355	-0.00888
-0.12355	-0.00969
-0.12355	-0.01645
-0.12361	-0.01146
-0.12361	-0.00985
-0.12367	-0.01178
-0.12367	-0.01291
-0.12367	-0.01178
-0.12372	-0.00824
-0.12372	-0.00695
-0.12378	-0.01323
-0.12378	-0.00808
-0.12378	-0.00888
-0.12383	-0.01178
-0.12383	-0.00824
-0.12383	-0.01243
-0.12389	-0.00920
-0.12389	-0.00985
-0.12389	-0.01081
-0.12394	-0.00872
-0.12394	-0.00920
-0.12400	-0.01049
-0.12400	-0.00937
-0.12400	-0.01275
-0.12405	-0.00711
-0.12405	-0.00904
-0.12405	-0.01114
-0.12411	-0.01226
-0.12411	-0.01162
-0.12411	-0.00953
-0.12417	-0.01114
-0.12417	-0.01146
-0.12417	-0.01001
-0.12422	-0.00808
-0.12422	-0.01001
-0.12422	-0.00534
-0.12428	-0.00888
-0.12428	-0.01275
-0.12428	-0.01275
-0.12433	-0.00937
-0.12433	-0.01178
-0.12433	-0.00566
-0.12439	-0.00920
-0.12439	-0.00856
-0.12444	-0.01162
-0.12444	-0.01130
-0.12444	-0.00840
-0.12450	-0.00775
-0.12450	-0.01001
-0.12455	-0.00872
-0.12455	-0.01226
-0.12455	-0.00856
-0.12461	-0.00792
-0.12461	-0.01081
-0.12461	-0.00904
-0.12467	-0.01226
-0.12467	-0.00985
-0.12467	-0.00550
-0.12472	-0.01146
-0.12472	-0.01130
-0.12478	-0.01146
-0.12478	-0.00759
-0.12478	-0.00904
-0.12483	-0.01243
-0.12483	-0.01226
-0.12483	-0.00711
-0.12489	-0.00743
-0.12489	-0.01323
-0.12489	-0.00582
-0.12494	-0.00437
-0.12494	-0.01259
-0.12500	-0.01339
-0.12500	-0.01049
-0.12500	-0.00840
-0.12500	-0.00953
-0.12505	-0.01081
-0.12505	-0.00663
-0.12505	-0.00711
-0.12511	-0.00631
-0.12511	-0.01114
-0.12511	-0.00953
-0.12517	-0.01210
-0.12517	-0.00840
-0.12522	-0.01098
-0.12522	-0.01114
-0.12522	-0.01226
-0.12528	-0.00985
-0.12528	-0.00840
-0.12533	-0.00937
-0.12533	-0.00550
-0.12533	-0.00727
-0.12539	-0.00792
-0.12539	-0.01243
-0.12539	-0.01500
-0.12544	-0.01210
-0.12544	-0.01049
-0.12550	-0.01130
-0.12550	-0.00663
-0.12550	-0.00953
-0.12555	-0.01243
-0.12555	-0.00872
-0.12555	-0.00937
-0.12561	-0.01355
-0.12561	-0.01098
-0.12567	-0.00856
-0.12567	-0.00888
-0.12567	-0.00953
-0.12572	-0.00614
-0.12572	-0.01081
-0.12572	-0.00953
-0.12578	-0.00775
-0.12578	-0.01162
-0.12578	-0.01081
-0.12583	-0.00824
-0.12583	-0.01017
-0.12583	-0.00904
-0.12589	-0.00534
-0.12589	-0.00920
-0.12589	-0.00872
-0.12594	-0.01001
-0.12594	-0.01065
-0.12594	-0.01065
-0.12600	-0.00904
-0.12600	-0.00663
-0.12605	-0.00792
-0.12605	-0.01210
-0.12605	-0.00711
-0.12611	-0.00937
-0.12611	-0.00969
-0.12617	-0.00582
-0.12617	-0.00888
-0.12617	-0.01323
-0.12622	-0.00920
-0.12622	-0.00872
-0.12622	-0.00808
-0.12628	-0.01146
-0.12628	-0.00663
-0.12633	-0.01114
-0.12633	-0.00679
-0.12633	-0.01162
-0.12639	-0.00759
-0.12639	-0.01081
-0.12639	-0.00743
-0.12644	-0.01178
-0.12644	-0.00953
-0.12650	-0.00775
-0.12650	-0.01275
-0.12650	-0.00824
-0.12655	-0.01001
-0.12655	-0.00743
-0.12655	-0.01226
-0.12661	-0.00598
-0.12661	-0.01017
-0.12661	-0.01323
-0.12667	-0.00953
-0.12667	-0.01033
-0.12667	-0.01130
-0.12672	-0.01081
-0.12672	-0.01210
-0.12672	-0.00695
-0.12678	-0.00969
-0.12678	-0.00743
-0.12678	-0.00888
-0.12683	-0.00566
-0.12683	-0.01275
-0.12689	-0.00888
-0.12689	-0.00808
-0.12689	-0.01049
-0.12694	-0.01194
-0.12694	-0.01291
-0.12700	-0.00727
-0.12700	-0.00453
-0.12700	-0.00920
-0.12705	-0.00727
-0.12705	-0.00775
-0.12711	-0.01146
-0.12711	-0.01146
-0.12711	-0.01146
-0.12717	-0.00743
-0.12717	-0.00486
-0.12717	-0.00292
-0.12722	-0.01355
-0.12722	-0.00953
-0.12728	-0.00743
-0.12728	-0.01210
-0.12728	-0.00759
-0.12733	-0.00679
-0.12733	-0.01065
-0.12733	-0.01243
-0.12739	-0.01130
-0.12739	-0.00904
-0.12744	-0.00727
-0.12744	-0.00775
-0.12744	-0.00598
-0.12750	-0.01114
-0.12750	-0.00598
-0.12750	-0.00711
-0.12755	-0.01178
-0.12755	-0.00920
-0.12755	-0.00840
-0.12761	-0.01178
-0.12761	-0.01033
-0.12767	-0.01017
-0.12767	-0.00711
-0.12767	-0.00840
-0.12772	-0.00937
-0.12772	-0.01049
-0.12778	-0.00872
-0.12778	-0.00614
-0.12778	-0.00582
-0.12783	-0.01210
-0.12783	-0.00598
-0.12789	-0.00840
-0.12789	-0.00502
-0.12789	-0.00598
-0.12794	-0.00824
-0.12794	-0.01114
-0.12794	-0.00695
-0.12800	-0.00743
-0.12800	-0.00792
-0.12805	-0.01323
-0.12805	-0.00631
-0.12805	-0.00679
-0.12811	-0.00953
-0.12811	-0.00566
-0.12811	-0.00969
-0.12817	-0.00775
-0.12817	-0.00856
-0.12822	-0.01017
-0.12822	-0.00679
-0.12822	-0.00840
-0.12828	-0.00840
-0.12828	-0.01114
-0.12828	-0.01194
-0.12833	-0.01033
-0.12833	-0.00534
-0.12833	-0.00534
-0.12839	-0.00792
-0.12839	-0.00937
-0.12839	-0.01259
-0.12844	-0.00904
-0.12844	-0.01210
-0.12850	-0.00727
-0.12850	-0.01081
-0.12850	-0.00582
-0.12855	-0.00920
-0.12855	-0.00582
-0.12861	-0.01098
-0.12861	-0.01001
-0.12861	-0.00679
-0.12867	-0.01404
-0.12867	-0.01178
-0.12867	-0.00985
-0.12872	-0.01001
-0.12872	-0.00631
-0.12878	-0.00953
-0.12878	-0.00856
-0.12878	-0.00888
-0.12883	-0.01049
-0.12883	-0.00711
-0.12883	-0.00453
-0.12889	-0.00663
-0.12889	-0.00920
-0.12894	-0.00872
-0.12894	-0.00920
-0.12894	-0.00872
-0.12900	-0.00985
-0.12900	-0.00727
-0.12900	-0.00518
-0.12905	-0.01065
-0.12905	-0.00872
-0.12911	-0.00695
-0.12911	-0.00631
-0.12911	-0.00550
-0.12917	-0.00872
-0.12917	-0.00888
-0.12917	-0.00663
-0.12922	-0.01098
-0.12922	-0.00888
-0.12922	-0.00566
-0.12928	-0.00695
-0.12928	-0.00614
-0.12928	-0.00743
-0.12933	-0.00808
-0.12933	-0.00727
-0.12939	-0.01001
-0.12939	-0.00727
-0.12939	-0.00631
-0.12944	-0.00792
-0.12944	-0.01049
-0.12944	-0.01001
-0.12950	-0.00824
-0.12950	-0.00856
-0.12955	-0.00808
-0.12955	-0.00824
-0.12955	-0.00743
-0.12961	-0.00663
-0.12961	-0.00695
-0.12967	-0.00824
-0.12967	-0.00792
-0.12967	-0.00631
-0.12972	-0.00679
-0.12972	-0.00920
-0.12972	-0.00904
-0.12978	-0.00663
-0.12978	-0.00534
-0.12978	-0.00920
-0.12983	-0.01162
-0.12983	-0.01114
-0.12989	-0.01001
-0.12989	-0.00566
-0.12989	-0.00792
-0.12994	-0.00920
-0.12994	-0.01307
-0.12994	-0.00808
-0.13000	-0.00953
-0.13000	-0.00775
-0.13000	-0.00969
-0.13005	-0.01049
-0.13005	-0.00808
-0.13005	-0.00937
-0.13011	-0.00824
-0.13011	-0.00985
-0.13011	-0.01017
-0.13017	-0.00953
-0.13017	-0.00550
-0.13017	-0.00856
-0.13022	-0.01226
-0.13022	-0.00872
-0.13022	-0.00663
-0.13028	-0.00937
-0.13028	-0.01339
-0.13033	-0.01098
-0.13033	-0.01178
-0.13033	-0.00792
-0.13039	-0.00566
-0.13039	-0.00663
-0.13044	-0.01291
-0.13044	-0.01210
-0.13044	-0.01371
-0.13050	-0.00904
-0.13050	-0.00840
-0.13055	-0.01275
-0.13055	-0.00969
-0.13055	-0.00969
-0.13061	-0.00727
-0.13061	-0.00888
-0.13061	-0.01049
-0.13067	-0.01162
-0.13067	-0.00872
-0.13072	-0.01098
-0.13072	-0.01307
-0.13072	-0.01098
-0.13078	-0.01275
-0.13078	-0.00631
-0.13078	-0.01275
-0.13083	-0.01114
-0.13083	-0.01001
-0.13083	-0.00743
-0.13089	-0.00808
-0.13089	-0.01146
-0.13089	-0.01130
-0.13094	-0.01226
-0.13094	-0.01017
-0.13094	-0.00808
-0.13100	-0.00920
-0.13100	-0.01065
-0.13100	-0.01081
-0.13105	-0.01114
-0.13105	-0.01436
-0.13105	-0.01226
-0.13111	-0.01049
-0.13111	-0.00695
-0.13117	-0.00775
-0.13117	-0.01436
-0.13117	-0.01323
-0.13122	-0.00937
-0.13122	-0.01065
-0.13122	-0.00953
-0.13128	-0.01065
-0.13128	-0.00808
-0.13133	-0.01114
-0.13133	-0.00937
-0.13133	-0.00937
-0.13139	-0.01371
-0.13139	-0.01049
-0.13139	-0.01098
-0.13144	-0.01452
-0.13144	-0.01275
-0.13150	-0.01017
-0.13150	-0.00775
-0.13150	-0.00647
-0.13155	-0.01017
-0.13155	-0.00937
-0.13155	-0.00856
-0.13161	-0.00808
-0.13161	-0.01081
-0.13161	-0.00711
-0.13167	-0.00985
-0.13167	-0.00969
-0.13167	-0.01098
-0.13172	-0.01420
-0.13172	-0.00920
-0.13172	-0.00775
-0.13178	-0.01017
-0.13178	-0.01468
-0.13178	-0.01081
-0.13183	-0.00904
-0.13183	-0.00357
-0.13183	-0.00904
-0.13189	-0.01226
-0.13189	-0.01339
-0.13189	-0.00743
-0.13194	-0.00808
-0.13194	-0.00743
-0.13200	-0.01001
-0.13200	-0.00824
-0.13200	-0.00985
-0.13205	-0.01081
